CUSTOMER_ID,GENDER,AGE,ANNUAL_INCOME,SPENDING_SCORE,PROFESSION,WORK_EXPERIENCE,FAMILY_SIZE,SOURCE_EXTRACTION_TS,SOURCE
1437,Male,74,51260,43,Entertainment,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1438,Male,21,159572,42,Healthcare,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1439,Male,9,130186,88,Artist,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1440,Female,49,176954,57,Artist,5,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1441,Male,58,85908,99,Artist,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1442,Female,16,75831,5,Healthcare,10,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1443,Female,55,123045,56,Engineer,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1444,Female,31,161211,10,Lawyer,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1445,Female,59,81702,27,Marketing,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1446,Female,25,173043,3,Artist,8,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1447,Male,63,126380,90,Artist,6,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1448,Female,60,128205,27,Healthcare,6,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1449,Female,41,181355,73,Artist,10,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1450,Female,84,97931,70,Healthcare,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1451,Male,72,146432,25,Artist,6,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1452,Female,97,125731,41,Artist,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1453,Female,43,132701,70,Healthcare,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1454,Female,63,116095,8,Artist,5,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1455,Female,7,135773,42,Artist,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1456,Male,54,136417,45,Healthcare,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1457,Male,27,80783,82,Artist,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1458,Male,28,182580,60,Executive,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1459,Female,84,143567,48,Artist,7,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1460,Male,71,85908,85,Entertainment,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1461,Female,88,139806,99,Entertainment,4,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1462,Female,75,77269,24,Artist,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1463,Female,96,105968,65,Engineer,4,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1464,Female,83,125660,19,Engineer,10,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1465,Female,86,98444,76,Entertainment,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1466,Male,60,179503,9,Artist,4,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1467,Female,5,60575,14,Engineer,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1468,Female,65,75685,19,Marketing,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1469,Female,49,85374,45,Artist,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1470,Female,78,128642,19,Marketing,5,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1471,Male,25,182292,78,Artist,7,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1472,Female,5,124702,94,Artist,10,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1473,Female,58,127833,2,Artist,7,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1474,Female,80,178866,97,Artist,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1475,Female,94,183643,51,Artist,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1476,Male,62,113306,4,Executive,5,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1477,Male,20,84008,77,Artist,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1478,Male,85,85758,35,Lawyer,10,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1479,Female,72,63128,45,Engineer,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1480,Male,95,70174,6,Executive,10,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1481,Female,97,170133,42,Engineer,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1482,Female,25,165978,42,Artist,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1483,Female,17,149727,78,Artist,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1484,Female,19,147052,86,,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1485,Female,59,113389,79,Doctor,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1486,Male,30,111690,73,Entertainment,10,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1487,Female,63,184830,60,Doctor,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1488,Female,23,91549,23,Artist,4,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1489,Female,97,94629,17,Marketing,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1490,Female,97,167558,99,Artist,4,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1491,Male,94,119189,57,Artist,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1492,Female,28,96207,67,Artist,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1493,Male,21,85339,6,Doctor,4,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1494,Female,25,111942,7,Artist,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1495,Female,48,157003,45,Engineer,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1496,Female,53,117123,23,Artist,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1497,Female,97,172747,76,Artist,7,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1498,Male,33,157358,52,Healthcare,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1499,Male,5,156655,20,Entertainment,4,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1500,Male,72,166043,93,Doctor,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1501,Male,40,67768,15,Doctor,10,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1502,Male,34,171353,34,Doctor,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1503,Female,63,116971,76,Executive,7,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1504,Female,85,97822,38,Doctor,5,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1505,Female,86,117203,83,Healthcare,10,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1506,Female,63,88720,100,Artist,10,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1507,Female,9,173233,18,,5,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1508,Female,76,139447,36,Artist,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1509,Male,19,179269,93,Entertainment,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1510,Female,84,136254,90,Engineer,5,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1511,Male,38,174594,56,Executive,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1512,Female,1,100429,19,Entertainment,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1513,Female,30,73107,48,Artist,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1514,Female,86,98344,25,Artist,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1515,Male,21,163509,21,Healthcare,10,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1516,Male,15,116204,16,Engineer,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1517,Female,87,95853,53,Healthcare,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1518,Male,40,156411,70,Artist,6,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1519,Male,2,72889,36,Homemaker,5,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1520,Female,63,106691,79,Healthcare,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1521,Male,26,144832,42,Artist,5,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1522,Male,29,132297,53,Entertainment,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1523,Female,7,170345,3,Executive,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1524,Male,28,157383,13,Lawyer,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1525,Female,99,150782,18,Executive,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1526,Male,69,143987,87,Healthcare,10,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1527,Female,13,129659,59,Entertainment,6,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1528,Male,73,104826,36,Healthcare,5,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1529,Female,4,181471,59,Healthcare,10,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1530,Female,42,152547,56,Artist,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1531,Male,43,85347,9,Doctor,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1532,Female,79,122828,32,Executive,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1533,Male,18,107794,17,Engineer,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1534,Male,39,152566,11,Entertainment,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1535,Female,41,91715,99,Entertainment,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1536,Female,60,99222,48,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1537,Female,39,70280,99,Engineer,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1538,Female,90,70030,86,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1539,Female,83,102083,24,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1540,Female,92,166163,87,Engineer,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1541,Female,6,182871,27,Engineer,8,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1542,Male,50,187545,61,Executive,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1543,Male,90,182910,86,Entertainment,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1544,Female,13,174530,30,Lawyer,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1545,Female,27,115438,37,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1546,Female,93,93964,80,Artist,4,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1547,Female,61,180341,75,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1548,Female,91,107323,1,Engineer,7,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1549,Female,79,119435,55,Entertainment,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1550,Female,80,68341,22,Artist,13,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1551,Female,16,95365,60,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1552,Male,4,131093,79,Lawyer,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1553,Female,34,100621,3,Healthcare,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1554,Male,10,116521,47,Doctor,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1555,Female,3,136316,88,Executive,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1556,Male,96,172039,51,Lawyer,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1557,Female,48,70844,22,Entertainment,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1558,Male,25,100964,96,Marketing,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1559,Female,98,128037,39,Entertainment,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1560,Male,84,97081,75,Marketing,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1561,Male,88,92247,47,Marketing,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1562,Male,86,129914,92,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1563,Female,0,94014,53,Engineer,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1564,Female,56,138864,93,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1565,Male,6,169299,46,Marketing,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1566,Male,2,119097,40,Healthcare,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1567,Female,73,68161,23,Doctor,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1568,Female,38,181108,32,Homemaker,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1569,Male,37,87764,59,Engineer,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1570,Female,41,102543,54,Artist,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1571,Male,94,139417,13,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1572,Female,57,81802,29,Homemaker,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1573,Female,96,102788,51,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1574,Female,59,163179,19,Healthcare,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1575,Male,87,71318,22,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1576,Male,55,63683,34,Healthcare,3,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1577,Female,16,189689,37,Healthcare,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1578,Male,82,121610,36,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1579,Female,83,150682,25,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1580,Female,96,124550,46,Marketing,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1581,Male,55,148875,99,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1582,Male,6,107117,44,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1583,Male,33,109223,43,Engineer,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1584,Female,0,120899,7,Marketing,2,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1585,Female,27,101948,31,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1586,Male,72,143169,58,Engineer,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1587,Female,13,167619,4,Healthcare,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1588,Female,19,181795,59,Healthcare,3,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1589,Female,48,186445,41,Engineer,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1590,Female,58,102205,24,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1591,Female,21,52326,69,Healthcare,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1592,Male,91,82992,5,Entertainment,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1593,Male,44,145520,55,Homemaker,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1594,Female,80,104820,96,Artist,2,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1595,Female,28,69025,79,Entertainment,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1596,Male,74,164976,89,Entertainment,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1597,Female,79,178576,51,Executive,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1598,Female,42,72415,52,Marketing,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1599,Male,80,112146,24,Entertainment,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1600,Male,8,144830,43,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1601,Female,24,51661,79,Entertainment,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1602,Female,71,152910,90,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1603,Male,1,114556,64,Entertainment,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1604,Male,0,143455,62,Healthcare,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1605,Male,30,173096,92,Healthcare,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1606,Female,52,121172,97,Healthcare,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1607,Female,34,56492,15,Homemaker,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1608,Male,64,156422,39,Entertainment,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1609,Male,17,131863,94,Artist,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1610,Male,71,118096,36,Lawyer,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1611,Male,87,149685,30,Executive,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1612,Female,68,89765,28,Artist,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1613,Female,14,177701,49,Entertainment,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1614,Male,24,64738,67,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1615,Female,10,92734,28,Lawyer,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1616,Female,53,146877,47,Healthcare,4,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1617,Female,39,62935,60,Artist,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1618,Female,16,67178,17,Entertainment,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1619,Female,64,115754,35,Engineer,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1620,Female,41,186470,21,Artist,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1621,Male,16,100939,34,Healthcare,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1622,Female,94,86172,55,Artist,4,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1623,Female,40,184222,17,Healthcare,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1624,Male,81,71543,1,Entertainment,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1625,Female,18,174836,63,Healthcare,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1626,Female,78,130706,72,,3,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1627,Male,8,74407,100,Doctor,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1628,Male,64,130055,46,Healthcare,2,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1629,Male,45,88707,81,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1630,Male,99,162762,52,Healthcare,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1631,Male,59,154821,77,Doctor,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1632,Male,53,57248,66,Lawyer,5,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1633,Female,66,99902,54,Engineer,10,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1634,Female,1,165711,50,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1635,Male,73,97455,55,,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1636,Female,34,93866,43,Entertainment,9,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1637,Female,1,141307,17,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1638,Male,73,172011,9,Doctor,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1639,Male,90,68138,18,Healthcare,2,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1640,Female,32,123246,100,Homemaker,8,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1641,Female,47,124194,32,Doctor,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1642,Male,15,188696,87,Homemaker,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1643,Female,78,91213,84,Lawyer,3,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1644,Female,83,166650,99,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1645,Male,2,52727,60,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1646,Male,75,126469,86,Entertainment,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1647,Male,45,138775,17,Executive,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1648,Female,49,68901,70,Doctor,7,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1649,Female,41,118621,7,Homemaker,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1650,Male,34,109263,77,Entertainment,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1651,Male,82,150012,83,Healthcare,3,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1652,Male,37,133850,85,Marketing,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1653,Female,25,81640,95,Entertainment,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1654,Female,52,133214,1,Marketing,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1655,Female,23,186723,42,Entertainment,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1656,Female,96,92100,23,Artist,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1657,Male,5,64484,10,Homemaker,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1658,Female,47,69024,3,Healthcare,4,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1659,Male,81,171194,55,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1660,Female,4,183282,34,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1661,Female,8,100099,74,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1662,Female,35,164435,26,Lawyer,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1663,Male,67,172407,60,Doctor,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1664,Female,9,84781,14,Executive,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1665,Male,82,186130,61,Lawyer,3,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1666,Female,2,56782,10,Artist,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1667,Male,95,137206,4,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1668,Female,9,146950,92,Doctor,6,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1669,Female,99,174275,4,Healthcare,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1670,Male,96,97705,41,Homemaker,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1671,Male,92,188984,69,Lawyer,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1672,Male,24,119238,55,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1673,Male,58,87923,19,Entertainment,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1674,Male,15,128573,97,Executive,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1675,Female,13,132374,96,Marketing,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1676,Female,51,135164,75,Artist,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1677,Male,9,165194,10,Artist,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1678,Male,0,126060,92,Doctor,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1679,Male,67,89366,55,Healthcare,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1680,Male,58,95172,77,Healthcare,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1681,Female,55,95975,49,Executive,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1682,Female,52,165573,59,Healthcare,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1683,Male,83,180887,59,Entertainment,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1684,Female,83,142720,86,Executive,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1685,Female,90,113460,54,Lawyer,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1686,Male,87,110434,20,Artist,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1687,Female,67,146016,38,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1688,Male,81,101073,67,Executive,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1689,Female,36,62617,10,Artist,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1690,Female,51,96028,37,Artist,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1691,Female,31,186334,37,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1692,Female,57,163473,52,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1693,Male,83,89819,59,Artist,4,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1694,Female,51,69388,33,Engineer,3,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1695,Female,15,134748,76,Marketing,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1696,Female,18,149915,94,Doctor,14,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1697,Female,88,104098,48,Healthcare,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1698,Male,70,80160,10,Artist,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1699,Male,9,124125,91,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1700,Male,6,170226,31,Lawyer,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1701,Female,8,53306,98,Engineer,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1702,Male,55,103933,31,Executive,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1703,Female,69,85401,10,Entertainment,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1704,Female,18,53812,32,Homemaker,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1705,Female,13,60771,50,Entertainment,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1706,Female,69,56398,75,Entertainment,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1707,Female,69,171118,91,Engineer,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1708,Male,69,79806,73,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1709,Female,89,150187,35,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1710,Female,45,129455,14,Lawyer,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1711,Female,75,116813,72,Entertainment,10,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1712,Female,54,95734,39,Homemaker,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1713,Male,33,76654,48,Artist,4,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1714,Male,67,86289,96,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1715,Male,26,176147,19,Healthcare,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1716,Female,5,142351,97,Entertainment,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1717,Male,65,186673,51,Doctor,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1718,Female,94,131521,62,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1719,Female,95,50223,15,Entertainment,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
